customer_id,location,device_type,purchase_history,time_on_site,competitor_price,recommended_price,ethnicity,gender
CUST1657,suburban,mobile,17,40.5,621.65,675.06,Asian,Female
CUST1658,urban,desktop,8,13.75,889.44,825.76,White,Female
CUST1659,urban,desktop,32,35.86,880.97,916.6,White,Male
CUST1660,suburban,mobile,31,54.88,505.97,501.76,Black,Male
CUST1661,suburban,mobile,16,48.07,113.83,126.56,White,Male
CUST1662,suburban,mobile,18,55.37,483.8,485.26,Asian,Female
CUST1663,rural,mobile,26,58.73,645.57,624.53,White,Female
CUST1664,suburban,mobile,5,1.63,601.99,627.31,White,Male
CUST1665,rural,desktop,34,37.74,686.2,736.05,White,Male
CUST1666,rural,mobile,36,25.36,238.67,299.79,White,Non-binary
CUST1667,urban,mobile,33,51.73,681.88,651.7,White,Female
CUST1668,rural,mobile,19,15.86,264.39,271.54,White,Female
CUST1669,urban,mobile,24,58.88,775.47,790.26,White,Male
CUST1670,rural,mobile,3,37.21,405.18,432.02,White,Male
CUST1671,urban,mobile,9,47.82,738.91,722.63,White,Male
CUST1672,rural,desktop,9,6.05,143.08,150.05,Asian,Male
CUST1673,rural,mobile,23,11.82,467.07,463.04,White,Male
CUST1674,rural,mobile,20,45.75,734.53,696.95,Asian,Female
CUST1675,rural,desktop,10,2.3,304.18,347.19,Asian,Male
CUST1676,urban,desktop,26,49.2,815.76,850.73,Black,Male
CUST1677,urban,mobile,15,1.82,667.7,718.93,Other,Male
CUST1678,suburban,desktop,25,39.77,628.81,696.15,White,Female
CUST1679,urban,mobile,29,22.54,418.19,469.62,Asian,Female
CUST1680,suburban,mobile,48,37.08,534.21,560.33,Other,Female
CUST1681,urban,mobile,15,42.07,637.61,666.39,Hispanic,Male
CUST1682,rural,desktop,6,21.21,525.22,493.32,White,Male
CUST1683,suburban,desktop,15,7.37,728.48,725.83,White,Male
CUST1684,rural,mobile,34,5.11,490.33,551.42,White,Male
CUST1685,urban,mobile,15,35.75,282.05,308.07,Black,Female
CUST1686,rural,desktop,39,31.72,292.54,372.16,Asian,Non-binary
CUST1687,rural,mobile,11,44.79,105.22,130.71,White,Female
CUST1688,suburban,mobile,34,31.07,370.86,380.51,Black,Non-binary
CUST1689,suburban,desktop,48,25.92,774.03,806.87,Asian,Female
CUST1690,rural,desktop,20,24.49,814.75,771.62,White,Male
CUST1691,urban,desktop,49,2.56,282.22,387.99,Hispanic,Non-binary
CUST1692,suburban,desktop,42,20.8,963.14,1127.65,Asian,Male
CUST1693,urban,mobile,35,58.59,552.16,546.63,White,Female
CUST1694,urban,desktop,47,52.54,925.28,884.4,Black,Male
CUST1695,urban,desktop,16,20.43,736.09,758.6,White,Male
CUST1696,urban,mobile,31,35.68,750.19,851.24,Black,Female
CUST1697,urban,mobile,40,50.99,176.54,206.37,Other,Male
CUST1698,urban,mobile,5,27.04,297.99,277.24,Hispanic,Male
CUST1699,rural,mobile,23,2.06,107.93,156.61,White,Male
CUST1700,suburban,desktop,26,5.4,744.51,814.98,White,Male
CUST1701,rural,desktop,19,31.11,409.99,414.11,White,Non-binary
CUST1702,suburban,mobile,24,58.2,807.99,890.06,Black,Female
CUST1703,urban,mobile,1,41.9,405.04,402.72,White,Female
CUST1704,suburban,desktop,8,5.18,837.4,827.34,Black,Male
CUST1705,suburban,mobile,27,12.17,217.63,242.2,White,Female
CUST1706,urban,mobile,37,46.51,256.04,331.68,White,Male
CUST1707,suburban,mobile,2,50.64,406.79,423.11,White,Male
CUST1708,urban,mobile,19,37.44,467.64,462.53,Other,Male
CUST1709,suburban,mobile,5,39.02,413.83,456.96,Asian,Female
CUST1710,suburban,mobile,38,2.67,787.28,789.92,White,Male
CUST1711,urban,mobile,32,49.88,187.26,241.38,White,Male
CUST1712,urban,mobile,0,47.51,416.1,427.43,Black,Female
CUST1713,rural,mobile,36,16.28,853.52,866.26,White,Male
CUST1714,suburban,mobile,5,42.81,160.12,152.1,Black,Female
CUST1715,urban,desktop,44,13.68,948.11,1058.95,Hispanic,Female
CUST1716,rural,desktop,33,3.38,987.69,1014.97,Black,Male
CUST1717,urban,mobile,46,12.87,179.71,220.57,Black,Male
CUST1718,suburban,mobile,14,11.54,362.15,388.51,Black,Male
CUST1719,rural,desktop,44,20.93,435.16,519.69,Hispanic,Female
CUST1720,urban,mobile,25,25.69,798.75,825.85,Hispanic,Female
CUST1721,urban,mobile,13,31,636.33,631.66,Black,Male
CUST1722,urban,desktop,6,29.13,679.93,668.41,White,Male
CUST1723,urban,desktop,45,16.97,781.76,898.11,White,Male
CUST1724,urban,desktop,30,2.72,206.18,219.99,White,Female
CUST1725,suburban,mobile,23,36.7,849.89,825.3,Black,Female
CUST1726,urban,desktop,30,24.35,735.06,820.2,Black,Male
CUST1727,suburban,mobile,28,18.62,619.61,699.33,White,Female
CUST1728,rural,desktop,41,52.15,900.76,870.67,White,Female
CUST1729,rural,mobile,31,45.06,730.28,832.69,White,Non-binary
CUST1730,suburban,mobile,16,51.61,281.53,311.73,Hispanic,Male
CUST1731,urban,desktop,13,30.2,486.77,464.28,Black,Male
CUST1732,suburban,mobile,39,8.72,544.64,589.63,Asian,Male
CUST1733,suburban,mobile,35,42.08,149.7,175.8,White,Female
CUST1734,suburban,desktop,47,13.16,959.17,1097.35,Black,Female
CUST1735,urban,mobile,23,27.03,215.72,233.6,White,Female
CUST1736,rural,mobile,44,4.84,727.72,755.2,Asian,Male
CUST1737,suburban,mobile,26,49.69,555.61,558.98,White,Male
CUST1738,urban,desktop,24,8.43,123.07,172.28,White,Male
CUST1739,urban,desktop,31,54.28,932.27,899.68,White,Female
CUST1740,suburban,mobile,17,51.99,866.65,821.57,White,Male
CUST1741,rural,desktop,45,28.41,571.83,681.84,Other,Male
CUST1742,suburban,mobile,17,44.92,306.05,354.1,White,Female
CUST1743,rural,desktop,36,37.55,209.46,256.46,White,Male
CUST1744,urban,mobile,25,48.38,427.05,465.06,Black,Female
CUST1745,suburban,mobile,8,26.48,329.89,337.82,Hispanic,Male
CUST1746,suburban,desktop,34,47.36,556.02,571.25,White,Female
CUST1747,urban,mobile,7,28.28,969.77,1066.74,Asian,Female
CUST1748,urban,mobile,19,56.52,617.46,669.6,Hispanic,Non-binary
CUST1749,rural,mobile,41,29.7,900.94,890,White,Female
CUST1750,urban,desktop,21,28.29,685.79,704.36,White,Non-binary
CUST1751,suburban,mobile,18,47.32,527.72,557.14,White,Female
CUST1752,urban,mobile,29,49.47,869.15,904.95,Hispanic,Female
CUST1753,urban,mobile,27,33.71,524.23,569.93,White,Non-binary
CUST1754,urban,mobile,34,11.61,881.77,968.6,White,Male
CUST1755,rural,mobile,42,28.6,362.42,465.63,Asian,Male
CUST1756,rural,desktop,10,58.12,215.93,235.47,Black,Male
CUST1757,rural,desktop,30,45.43,869.78,988.76,White,Female
CUST1758,suburban,mobile,48,48.86,628.67,742.64,Black,Female
CUST1759,urban,mobile,47,2.94,900.18,989.39,White,Female
CUST1760,suburban,mobile,38,28.6,944.04,1079.57,White,Male
CUST1761,suburban,mobile,35,39.15,148.27,170.62,Black,Male
CUST1762,rural,desktop,29,49.97,550.87,551.07,Hispanic,Male
CUST1763,urban,mobile,22,3.91,437.47,502.66,White,Female
CUST1764,suburban,mobile,18,51.29,663.27,709.48,Hispanic,Male
CUST1765,urban,desktop,11,33.36,814.23,905.19,Black,Non-binary
CUST1766,urban,mobile,14,12.64,352.53,348.02,White,Male
CUST1767,suburban,desktop,30,19.72,601.12,648.61,Asian,Male
CUST1768,suburban,mobile,42,17.63,737.86,738.89,White,Female
CUST1769,urban,desktop,36,32.32,220.99,264.33,Other,Female
CUST1770,urban,desktop,36,4.05,832.66,840.97,Hispanic,Male
CUST1771,suburban,desktop,14,10.35,645.5,618.95,White,Female
CUST1772,rural,desktop,28,48.95,954.58,887.13,White,Male
CUST1773,rural,mobile,49,8.82,405.58,473.49,White,Non-binary
CUST1774,rural,mobile,42,14.77,197.33,239.79,White,Female
CUST1775,rural,desktop,25,27.75,555.85,560.43,White,Male
CUST1776,urban,mobile,43,31.51,177.23,203.76,White,Female
CUST1777,suburban,mobile,1,46.05,972.57,908.81,Black,Male
CUST1778,suburban,mobile,19,27.39,134.82,181.33,White,Female
CUST1779,urban,mobile,14,47.6,778.15,775.97,Hispanic,Non-binary
CUST1780,rural,mobile,3,37.48,572.59,559,Hispanic,Female
CUST1781,urban,mobile,21,7.67,431.76,487.7,White,Male
CUST1782,rural,desktop,49,10.22,159.26,236.96,Hispanic,Male
CUST1783,suburban,mobile,37,26.78,659.95,737.46,White,Male
CUST1784,suburban,mobile,22,24.42,626.7,657.04,White,Female
CUST1785,suburban,mobile,25,44.87,352.79,419.12,Black,Female
CUST1786,rural,mobile,10,35.26,919.2,870.54,White,Female
CUST1787,suburban,desktop,27,23.9,373.7,436.91,Black,Non-binary
CUST1788,suburban,mobile,1,11.07,504.75,540.06,Hispanic,Male
CUST1789,urban,mobile,7,14.38,589.39,606.57,Other,Male
CUST1790,suburban,desktop,28,34.95,190.21,249.86,Black,Male
CUST1791,urban,mobile,10,25.98,938.95,975.65,Asian,Male
CUST1792,suburban,mobile,36,31.38,437.08,433.46,White,Male
CUST1793,suburban,mobile,17,11.07,172.7,187.48,White,Female
CUST1794,suburban,desktop,49,40.11,448.56,570.44,Asian,Male
CUST1795,urban,mobile,13,51.3,640.18,660.86,White,Male
CUST1796,urban,mobile,9,16.22,562.29,565.02,White,Female
CUST1797,suburban,mobile,34,30,725.09,782.14,White,Male
CUST1798,urban,mobile,8,58.56,149.94,165.74,Black,Female
CUST1799,urban,mobile,34,20.66,356.09,348.43,White,Male
CUST1800,urban,mobile,10,36.11,837.31,895.13,Black,Female
CUST1801,rural,mobile,43,6.32,171.9,227.24,White,Non-binary
CUST1802,suburban,desktop,11,36.75,869.94,830.92,White,Male
CUST1803,urban,desktop,2,6.29,182.71,202.41,White,Female
CUST1804,urban,mobile,38,57.59,851.01,833.05,White,Female
CUST1805,urban,desktop,13,43.22,424.71,445.52,Hispanic,Female
CUST1806,rural,mobile,27,47.5,650.99,624.27,White,Male
CUST1807,suburban,mobile,10,42.54,237.6,251.17,White,Male
CUST1808,urban,desktop,38,35.79,159.55,220.98,Black,Female
CUST1809,urban,desktop,24,27.54,294.34,301.51,White,Female
CUST1810,urban,desktop,20,51.64,215.07,245.8,White,Male
CUST1811,suburban,mobile,9,57.45,381.17,355.08,White,Male
CUST1812,rural,desktop,42,30.44,562.94,669.81,Other,Male
CUST1813,urban,mobile,14,55.96,629.88,648.98,Asian,Male
CUST1814,urban,desktop,18,35.42,810.88,913.5,White,Male
CUST1815,urban,desktop,47,32.76,690.62,776.62,White,Male
CUST1816,rural,mobile,21,27.81,647.88,627.88,White,Male
CUST1817,urban,desktop,20,13.35,470.6,466.37,White,Male
CUST1818,rural,mobile,43,1.22,526.43,638.88,Black,Non-binary
CUST1819,suburban,mobile,31,15.25,473.07,551.21,Hispanic,Male
CUST1820,urban,mobile,49,31.07,857.95,887.88,White,Male
CUST1821,urban,mobile,22,23.42,307,328.95,Hispanic,Male
CUST1822,urban,desktop,12,27.46,105.15,123.71,White,Non-binary
CUST1823,suburban,desktop,4,58.86,686.19,758.26,White,Female
CUST1824,rural,mobile,3,21.67,282.22,312.43,White,Female
CUST1825,suburban,desktop,27,27.68,901.1,1002.47,White,Male
CUST1826,suburban,desktop,13,8.88,873.14,953.31,Hispanic,Female
CUST1827,urban,mobile,7,3.83,169.05,192.85,White,Male
CUST1828,rural,desktop,8,46.75,195.75,196.96,White,Male
CUST1829,rural,mobile,34,34.67,545.65,635.48,Other,Female
CUST1830,urban,desktop,36,45.88,648.3,723.52,Hispanic,Female
CUST1831,rural,mobile,20,9.84,347.42,396.28,Asian,Female
CUST1832,suburban,mobile,17,34.74,745.12,788.27,Hispanic,Female
CUST1833,suburban,mobile,32,15.96,635.42,632.14,White,Non-binary
CUST1834,suburban,desktop,7,14.46,392.34,405.97,Hispanic,Male
CUST1835,rural,mobile,48,1.68,122.83,174.62,Asian,Male
CUST1836,suburban,mobile,16,8.69,775.14,761.91,Hispanic,Male
CUST1837,urban,mobile,42,19.25,293.28,363.98,Asian,Female
CUST1838,urban,desktop,30,7.9,851.03,901.03,White,Male
CUST1839,rural,mobile,33,59.17,478.26,484.61,Asian,Female
CUST1840,urban,mobile,5,19.21,619.37,606.74,White,Male
CUST1841,urban,mobile,21,8.69,885.65,840.1,White,Male
CUST1842,suburban,mobile,13,12.75,877.26,973.36,White,Male
CUST1843,suburban,desktop,2,35.67,434.37,458.88,Hispanic,Male
CUST1844,suburban,desktop,11,4.78,288,275.23,White,Female
CUST1845,rural,mobile,35,51.88,797.63,895.16,Black,Male
CUST1846,urban,mobile,11,57.73,489.77,519.07,White,Male
CUST1847,urban,desktop,44,15.56,272.84,275.02,Other,Male
CUST1848,urban,mobile,1,27.56,913.98,891.18,White,Male
CUST1849,rural,desktop,1,2.31,278.29,284.96,Asian,Male
CUST1850,suburban,desktop,14,38.8,123.23,130.65,Hispanic,Male
CUST1851,urban,desktop,22,25.42,118.25,156.98,White,Female
CUST1852,rural,mobile,28,16.93,660.08,698.48,White,Male
CUST1853,rural,mobile,16,13.2,695.51,673.42,Asian,Male
CUST1854,rural,desktop,31,39.59,379.94,469.63,Hispanic,Female
CUST1855,rural,mobile,6,25.56,388.01,376.98,Asian,Male
CUST1856,urban,desktop,29,11.6,405.54,469.68,White,Male
CUST1857,rural,mobile,27,41.66,712.14,685.82,Hispanic,Female
CUST1858,suburban,desktop,13,34.34,152.32,172.97,White,Male
CUST1859,rural,mobile,43,51.66,936.2,958.66,Black,Female
CUST1860,suburban,mobile,29,7.93,300.27,305.62,Hispanic,Female
CUST1861,rural,mobile,16,47.35,999.71,1004.64,White,Female
CUST1862,suburban,desktop,31,40.74,254.37,297.78,Asian,Non-binary
CUST1863,urban,desktop,45,7.79,794.39,892.97,Black,Male
CUST1864,suburban,mobile,5,41.99,301.07,319.39,Hispanic,Male
CUST1865,rural,mobile,23,27.05,172.76,190.84,White,Male
CUST1866,rural,desktop,5,56.75,887.44,959.71,White,Male
CUST1867,urban,mobile,26,9.36,872.88,868.77,Hispanic,Female
CUST1868,urban,mobile,17,38.93,463.21,464.01,White,Female
CUST1869,urban,mobile,23,23.54,732.16,799.88,White,Female
CUST1870,suburban,mobile,36,57.45,601.36,632.7,Other,Female
CUST1871,rural,mobile,23,20.47,867.66,890.57,White,Male
CUST1872,urban,mobile,37,57.77,383.55,420.96,Other,Female
CUST1873,suburban,mobile,33,54.19,571.31,630.16,White,Female
CUST1874,rural,mobile,39,16.95,536.84,624.24,White,Female
CUST1875,suburban,mobile,46,48.41,418.52,446.02,Asian,Male
CUST1876,suburban,mobile,14,59.74,902.31,906.03,Asian,Female
CUST1877,suburban,mobile,10,15.91,249.29,274.82,Black,Male
CUST1878,suburban,desktop,21,26.77,234.56,270.82,Black,Female
CUST1879,urban,mobile,23,31.69,619.22,598.91,Hispanic,Female
CUST1880,suburban,mobile,0,18.4,691.74,674.14,White,Male
CUST1881,suburban,mobile,17,1.9,275.16,282.36,White,Female
CUST1882,rural,mobile,43,13.99,451.65,537.11,White,Female
CUST1883,suburban,mobile,11,17.63,951.91,1034.2,Black,Male
CUST1884,rural,mobile,42,27.17,321.96,354.69,White,Non-binary
CUST1885,urban,desktop,27,11.1,701.52,742.51,White,Female
CUST1886,suburban,mobile,39,52.52,766.13,864.94,White,Female
CUST1887,urban,desktop,6,42.59,503.32,517.33,White,Female
CUST1888,urban,mobile,22,6.03,943.77,970.63,White,Female
CUST1889,suburban,mobile,20,39.36,762.99,763.66,Asian,Female
CUST1890,rural,mobile,33,39.57,512.13,553.83,White,Male
CUST1891,urban,mobile,10,57.42,612.4,630.58,Hispanic,Male
CUST1892,suburban,mobile,21,1.18,723.35,747.92,Asian,Female
CUST1893,rural,desktop,41,15.63,632.97,765.13,White,Female
CUST1894,urban,mobile,34,55.74,890.83,983.07,Black,Female
CUST1895,suburban,desktop,28,56,421.2,488.54,White,Female
CUST1896,suburban,desktop,41,43.51,369.9,449.31,Asian,Female
CUST1897,suburban,mobile,27,46.18,292.46,306.92,Other,Male
CUST1898,urban,mobile,17,6.4,134,155.1,Black,Non-binary
CUST1899,urban,mobile,13,31.32,138.71,150.5,Asian,Male
CUST1900,rural,mobile,17,14.66,883.05,957,White,Female
CUST1901,suburban,mobile,27,11.69,710.55,737.44,White,Female
CUST1902,urban,mobile,23,48.81,694.48,783.15,Hispanic,Female
CUST1903,rural,mobile,7,8.97,653.18,611.04,White,Male
CUST1904,urban,mobile,41,28.65,864.3,933.15,White,Non-binary
CUST1905,suburban,desktop,44,56.38,532.24,572.08,White,Female
CUST1906,urban,desktop,7,11.96,883.37,894.63,Asian,Non-binary
CUST1907,rural,desktop,3,58.7,423.5,458.65,White,Male
CUST1908,urban,mobile,26,59.66,934.04,1070.61,Hispanic,Female
CUST1909,urban,mobile,35,33.78,728.79,706.76,White,Female
CUST1910,urban,mobile,4,11.04,331.46,311.65,White,Female
CUST1911,urban,mobile,32,19.65,607.68,599.33,Asian,Non-binary
CUST1912,rural,mobile,48,26.05,579.73,680.36,White,Male
CUST1913,rural,desktop,33,19.25,224.11,258.72,Asian,Male
CUST1914,urban,desktop,29,17.56,632.12,710.44,White,Female
CUST1915,suburban,mobile,7,58.36,383.31,380.34,White,Male
CUST1916,suburban,mobile,38,10.05,147.11,180.79,White,Non-binary
CUST1917,rural,mobile,46,44.27,953.79,1066.32,Hispanic,Male
CUST1918,suburban,mobile,25,1.02,677.34,731.89,Black,Female
CUST1919,urban,mobile,36,36.17,889.23,918.29,Asian,Male
CUST1920,suburban,mobile,33,55.04,708.45,668.74,White,Female
CUST1921,suburban,mobile,6,17.99,421.29,418.18,Black,Male
CUST1922,urban,desktop,39,11.95,561.42,623.57,White,Male
CUST1923,suburban,mobile,27,39.45,708.17,732.44,Hispanic,Male
CUST1924,urban,desktop,38,43.04,964.23,1107.58,Asian,Male
CUST1925,rural,mobile,38,41.59,328.3,378.09,Asian,Non-binary
CUST1926,urban,mobile,27,19.84,887.48,966.07,White,Male
CUST1927,suburban,mobile,13,15.88,931.67,920.78,Black,Female
CUST1928,suburban,mobile,49,57.4,703.37,804.5,White,Non-binary
CUST1929,suburban,mobile,37,55.47,938.14,975.02,Hispanic,Female
CUST1930,urban,desktop,3,27.98,458.09,435.65,White,Non-binary
CUST1931,suburban,desktop,41,50.93,957.71,1006.16,White,Non-binary
CUST1932,suburban,mobile,17,27.69,732.5,686.84,White,Female
CUST1933,suburban,mobile,43,26.04,137.81,200.67,White,Female
CUST1934,suburban,desktop,47,10.25,916.19,969.45,White,Male
CUST1935,suburban,mobile,24,26.16,536.03,604.88,Hispanic,Male
CUST1936,rural,mobile,6,32.71,514.29,505.71,Black,Female
CUST1937,urban,mobile,37,2.33,609.82,722.82,Hispanic,Female
CUST1938,rural,desktop,27,27.2,234.45,251.28,Hispanic,Female
CUST1939,suburban,desktop,4,47.1,522.25,495.5,White,Female
CUST1940,urban,mobile,2,41.12,848.01,853.01,Black,Male
CUST1941,urban,desktop,43,38.47,113.93,183.86,White,Female
CUST1942,urban,desktop,30,54.66,345.63,343.04,Hispanic,Female
CUST1943,rural,mobile,46,2.06,102.21,177.75,White,Male
CUST1944,suburban,mobile,41,33.87,474.14,503.81,White,Female
CUST1945,rural,mobile,19,47.45,755.48,739.87,White,Male
CUST1946,suburban,desktop,18,32.94,818.89,869.96,White,Female
CUST1947,suburban,mobile,47,20.11,950.67,989.76,White,Female
CUST1948,urban,desktop,10,9.04,647.65,616.28,White,Male
CUST1949,urban,mobile,39,53.37,329.16,386.55,Asian,Female
CUST1950,suburban,desktop,2,28.77,931.73,896.43,Hispanic,Female
CUST1951,urban,mobile,22,52.81,797.78,853.62,White,Male
CUST1952,urban,mobile,6,35.57,616.99,660.89,White,Male
CUST1953,suburban,desktop,22,40.78,726.08,823.43,Hispanic,Female
CUST1954,suburban,desktop,6,48.45,931.88,943.48,White,Male
CUST1955,rural,desktop,45,39.89,741.15,848.31,Hispanic,Female
CUST1956,rural,mobile,33,24.49,431.54,476.83,White,Male
CUST1957,suburban,desktop,41,31.3,741.73,835.4,Asian,Female
CUST1958,suburban,mobile,18,48.38,136.25,154.69,Black,Non-binary
CUST1959,suburban,mobile,8,23.05,447.77,455.23,Black,Male
CUST1960,rural,mobile,47,23.9,465.69,589.74,Hispanic,Female
CUST1961,urban,mobile,17,6.65,250.15,236.74,White,Female
CUST1962,suburban,mobile,40,54.96,120.78,182.28,White,Female
CUST1963,rural,desktop,47,6.37,220.04,274.4,Black,Female
CUST1964,urban,mobile,44,39.24,689.16,748.86,Hispanic,Female
CUST1965,suburban,desktop,41,25.38,822.06,869.64,White,Female
CUST1966,suburban,mobile,24,24.93,989.38,994.76,Hispanic,Female
CUST1967,urban,mobile,13,41.09,411.73,469.67,White,Female
CUST1968,urban,mobile,43,4.96,639.44,673.14,White,Male
CUST1969,urban,desktop,24,36.03,943.43,992.33,Asian,Non-binary
CUST1970,urban,desktop,18,46.55,250.34,291.28,White,Male
CUST1971,urban,desktop,38,49.86,745.88,847.9,Black,Male
CUST1972,rural,desktop,14,11.06,779.48,839.36,White,Male
CUST1973,urban,mobile,15,53.95,180.08,203.35,White,Male
CUST1974,suburban,mobile,26,39.71,875.12,831.92,Black,Male
CUST1975,urban,desktop,39,53.03,831.79,852.5,Black,Male
CUST1976,rural,mobile,9,29.63,130.06,133.25,White,Male
CUST1977,urban,mobile,3,32.98,181.98,199.97,White,Female
CUST1978,suburban,mobile,18,55.22,144.21,177.59,White,Male
CUST1979,rural,mobile,27,54.09,401.27,449.69,White,Male
CUST1980,rural,mobile,20,27.44,558.36,594.84,Other,Male
CUST1981,urban,mobile,46,17.19,579.11,645.13,Hispanic,Male
CUST1982,rural,mobile,13,24.2,340.9,326.13,White,Male
CUST1983,suburban,mobile,32,23.88,920.44,917.23,White,Female
CUST1984,suburban,mobile,47,17.93,431.44,426.58,Hispanic,Non-binary
CUST1985,urban,mobile,9,16.85,141,152.82,Black,Female
CUST1986,urban,desktop,18,51.8,370.2,360.61,Black,Female
CUST1987,suburban,mobile,29,5.12,578,616.71,Asian,Male
CUST1988,suburban,mobile,21,40.98,467.4,503.6,White,Male
CUST1989,suburban,desktop,2,11.2,346.46,346.61,White,Male
CUST1990,suburban,mobile,36,21.33,218.19,223.57,Other,Female
CUST1991,rural,mobile,40,4.63,837.25,852.44,Asian,Male
CUST1992,urban,desktop,17,16.93,996.53,992.46,White,Female
CUST1993,suburban,mobile,10,46.34,396.59,429.35,White,Male
CUST1994,urban,desktop,47,53.22,443.46,454.24,White,Male
CUST1995,rural,desktop,1,14.07,656.23,701.31,Asian,Non-binary
CUST1996,suburban,desktop,11,28.35,746.6,796.51,White,Female
CUST1997,rural,mobile,5,28.75,452.83,427.46,White,Female
CUST1998,urban,mobile,42,52.54,914.44,1038.15,Hispanic,Female
CUST1999,urban,mobile,39,46.01,604,694.75,White,Female
CUST2000,urban,mobile,43,31.27,505.35,581.98,White,Female
CUST2001,urban,mobile,28,40.57,682.01,681.57,White,Non-binary
CUST2002,urban,mobile,29,50.99,957.52,935.65,White,Male
CUST2003,rural,mobile,1,1.56,815.1,772.93,White,Female
CUST2004,urban,mobile,8,24.77,136.01,138.76,Hispanic,Female
CUST2005,urban,mobile,46,54.53,399.08,477.92,Hispanic,Male
CUST2006,rural,mobile,1,44.68,523.49,550.27,White,Female
CUST2007,suburban,desktop,28,33.03,383.07,430.09,White,Non-binary
CUST2008,rural,mobile,32,32.25,730.17,719.28,Black,Female
CUST2009,urban,mobile,9,21.52,843.64,766.5,White,Male
CUST2010,suburban,desktop,33,31.71,758.21,828.58,White,Female
CUST2011,urban,mobile,43,39.67,990.4,1009.32,Hispanic,Female
CUST2012,urban,mobile,7,25.68,345.29,344.54,White,Female
CUST2013,rural,mobile,36,43.14,887.49,916.96,White,Male
CUST2014,urban,desktop,32,51.81,789.96,763.24,White,Female
CUST2015,suburban,mobile,46,10.13,425.96,501.4,White,Male
CUST2016,suburban,mobile,5,27.64,760.71,737.1,White,Female
CUST2017,urban,mobile,43,25.07,193.67,229.02,White,Male
CUST2018,rural,desktop,39,41.56,810.4,922.86,White,Female
CUST2019,urban,mobile,44,15.74,579.1,597.44,Asian,Female
CUST2020,suburban,mobile,18,38.77,363.06,407.72,White,Male
CUST2021,rural,desktop,31,52.77,690.2,734.82,White,Male
CUST2022,suburban,mobile,26,25.67,677.46,783.36,Black,Male
CUST2023,rural,desktop,0,54.75,288.54,271.67,Hispanic,Male
CUST2024,urban,mobile,42,59.6,127.36,191.51,White,Male
CUST2025,suburban,desktop,32,7.26,490.26,500.37,White,Non-binary
CUST2026,urban,mobile,39,14.75,612.56,666.03,White,Female
CUST2027,suburban,desktop,31,57.07,888.94,930.27,Asian,Female
CUST2028,rural,desktop,4,57.54,935.4,938.91,White,Non-binary
CUST2029,urban,mobile,16,6.76,575.92,650.75,White,Male
CUST2030,suburban,mobile,7,1.88,778.42,765.75,White,Male
CUST2031,urban,mobile,41,10.5,495.37,526.61,White,Male
CUST2032,suburban,mobile,33,59.76,771.47,825,White,Female
CUST2033,suburban,mobile,8,11.62,284.32,298.18,White,Female
CUST2034,rural,mobile,22,30.65,433.96,456.64,Hispanic,Male
CUST2035,suburban,mobile,34,51.06,670.81,726.68,Black,Male
CUST2036,urban,mobile,49,2.2,116.34,212.72,White,Female
CUST2037,urban,mobile,6,36.66,750.22,795.75,White,Female
CUST2038,urban,desktop,14,17.34,851.98,799.74,White,Female
CUST2039,urban,mobile,19,51.88,459.23,464.9,White,Male
CUST2040,urban,mobile,49,17.72,503.15,591.1,Hispanic,Non-binary
CUST2041,rural,mobile,24,41.52,866.15,943.96,Other,Male
CUST2042,suburban,mobile,2,40.78,798.09,868.18,White,Female
CUST2043,suburban,mobile,45,14.07,359.33,368.66,White,Non-binary
CUST2044,urban,mobile,23,3.05,391.58,437.21,White,Non-binary
CUST2045,rural,mobile,33,25.15,710.99,789.99,Asian,Male
CUST2046,suburban,desktop,45,18.06,606.88,651.83,Asian,Male
CUST2047,urban,mobile,21,48.73,246.01,264.56,Hispanic,Female
CUST2048,suburban,desktop,10,48.22,378.94,408.18,Asian,Male
CUST2049,suburban,desktop,47,27.96,909.98,973.42,White,Female
CUST2050,urban,desktop,7,36.78,719.36,771.66,Black,Non-binary
CUST2051,suburban,desktop,38,36.65,987.38,1073.28,Asian,Male
CUST2052,suburban,mobile,42,49.8,790.31,916.07,Black,Female
CUST2053,urban,mobile,34,26.08,947.78,1026.36,White,Male
CUST2054,rural,desktop,48,17.25,294.57,328.02,Black,Female
CUST2055,rural,mobile,45,16.64,794.34,836.81,Black,Non-binary
CUST2056,suburban,mobile,37,32.64,118.2,178.03,Black,Female
CUST2057,suburban,desktop,7,27.5,703.68,713.01,Black,Male
CUST2058,suburban,desktop,36,26.97,522.35,535.1,Asian,Female
CUST2059,suburban,desktop,26,6.38,412.08,455.87,Black,Female
CUST2060,suburban,desktop,27,43.4,876.16,866.36,Black,Male
CUST2061,urban,desktop,39,13.61,868.84,937.5,Asian,Female
CUST2062,suburban,mobile,33,12.62,120.07,167.43,White,Non-binary
CUST2063,rural,desktop,31,25.35,648.55,676.18,White,Female
CUST2064,suburban,mobile,14,14.44,431.05,491.82,White,Female
CUST2065,urban,mobile,43,35.45,474.09,565.77,Black,Male
CUST2066,rural,desktop,16,22.92,848.84,910.95,Black,Female
CUST2067,urban,mobile,32,27.49,378.86,429.92,Other,Male
CUST2068,urban,mobile,46,32.69,948.74,1074.91,White,Male
CUST2069,urban,mobile,45,13.01,261.67,344.99,White,Male
CUST2070,urban,desktop,15,10.19,696.45,740.14,White,Male
